run_id,random_seed,model_type,config_type,acc_mean,acc_std,prec_mean,prec_std,rec_mean,rec_std,f1_mean,f1_std,tp_mean,tp_std,fp_mean,fp_std,param_n_estimators,param_learning_rate,param_max_depth,param_subsample,param_colsample_bytree,param_min_child_weight,param_reg_alpha,param_reg_lambda
116,116,xgb,random,0.6434,0.007657675887630665,0.6452381855102365,0.006763527312254295,0.6294142364225513,0.019829983062793582,0.6370887783903206,0.011598325739658862,313.2,9.987992791347018,172.2,6.046486583132389,149.0,0.10604634876825417,5.0,0.5012457534291186,0.8919562981287088,9.0,0.4779939510390452,1.2234473789323481
117,117,xgb,random,0.6709999999999999,0.014352700094407285,0.6728908203384478,0.019809292392295515,0.6611702342569472,0.011373393362747548,0.6667602521570688,0.010593520077133258,329.0,5.761944116355173,160.4,15.16047492659778,212.0,0.07489996661157097,6.0,0.9426517003801302,0.5932217947755613,1.0,0.6068702269002959,1.465429198141477
118,118,xgb,random,0.6486000000000001,0.007200000000000006,0.6503419665305017,0.005038493214299068,0.635456918216124,0.020663791285733223,0.642657118668984,0.011688220095550072,316.2,10.186265262597475,170.0,5.692099788303083,356.0,0.04711449799590322,8.0,0.5293123845371088,0.9544752105318116,9.0,0.9377480497194558,0.7616965582502819
119,119,xgb,random,0.6786000000000001,0.01272163511503138,0.6830416153636298,0.011403759752209013,0.6607750923209943,0.02654928222558086,0.6714877187079237,0.0164743017770992,328.8,13.16662447250623,152.6,8.039900496896713,126.0,0.0606071576410507,7.0,0.8154157441549342,0.5284625827028449,9.0,0.4199864819996859,2.4741230039719895
120,120,xgb,random,0.6651999999999999,0.008772684879784531,0.6658336845901663,0.012773720486622125,0.657948494177919,0.015113391801303373,0.6616546600876191,0.00744317231586006,327.4,7.7356318423254855,164.6,11.77454882362802,267.0,0.08483242628681525,9.0,0.7827625292433145,0.7951797599355124,2.0,0.9508648660726735,2.469151198156082
121,121,xgb,random,0.6252000000000001,0.008795453370918417,0.624785062482936,0.006422054432767684,0.6173587711004986,0.020339663494692618,0.6209535474239323,0.013182293819936039,307.2,10.186265262597475,184.4,3.3823069050575527,364.0,0.1786814106624154,4.0,0.5759722786105714,0.9150890691488169,3.0,0.5557905998327344,1.9910478844418193
122,122,xgb,random,0.6734,0.009971960689854337,0.6760152628652643,0.005189054012718149,0.6595743133499794,0.024927001512842717,0.6675292930851333,0.015000242490047331,328.2,12.302845199383759,157.2,3.249615361854384,372.0,0.06323581897623679,6.0,0.8057706055566998,0.7915403020405313,6.0,0.1887731000040771,1.9041959478553248
123,123,xgb,random,0.64,0.017239489551607975,0.6394809162014358,0.016436103910380282,0.6338302909828448,0.0294101136139932,0.6364100990817632,0.020746032892401088,315.4,14.772948250095508,177.8,10.721940122944167,198.0,0.11269721536243368,6.0,0.7455594667162986,0.8900138809560396,2.0,0.6848297385848633,1.4618638029687219
124,124,xgb,random,0.6492,0.005528109984434105,0.649539722991651,0.005733068618612659,0.6410697114413388,0.021438330384626725,0.6450592270188972,0.010240924625456598,319.0,10.788883167408942,172.2,8.328265125462806,256.0,0.14182072273284196,5.0,0.795162280865912,0.7802080042090487,6.0,0.6679624094080733,1.2909500215645557
125,125,xgb,random,0.6646,0.021095971179350796,0.6664086655837007,0.02827127853420498,0.6559517749064668,0.012053138488902507,0.6608248519029403,0.015893911223029054,326.4,5.919459434779497,164.2,20.37056700241797,257.0,0.03862960427521346,6.0,0.56627626360008,0.5655425748553515,1.0,0.6195123896958387,0.5266708072723254
126,126,xgb,random,0.6632,0.01092520022699814,0.6672633794069427,0.014806227078514846,0.645497886919913,0.003965078755130692,0.6561195973859445,0.007681039334818696,321.2,2.039607805437114,160.4,10.57544325312183,211.0,0.049221610805100055,6.0,0.5671520609985239,0.657206426366149,7.0,0.3830457201015457,1.6600903484051248
127,127,xgb,random,0.6734000000000001,0.012403225386970935,0.6771234194894828,0.01403192698981466,0.6571565941835754,0.014306860774776234,0.6669277419156695,0.01257502394814669,327.0,7.0710678118654755,156.0,8.342661445845684,301.0,0.03825204965468082,7.0,0.592982656100218,0.8863953239764543,5.0,0.0862768990883871,1.3827895141863313
128,128,xgb,random,0.6322,0.01942575609854094,0.6311918124523176,0.016537391867695733,0.6266328897077242,0.038974581698831855,0.6285188294970465,0.02598735634219352,311.8,19.197916553626335,182.0,10.158740079360236,310.0,0.16380285754406246,5.0,0.5657042390867435,0.5207967218738436,6.0,0.6454746004955415,2.0811987040444664
129,129,xgb,random,0.6546000000000001,0.007657675887630665,0.6527423272562725,0.006375766265672771,0.6535340557400628,0.017969214470909902,0.6530347960146474,0.010723749051848324,325.2,8.997777503361595,173.0,5.366563145999495,195.0,0.10187462665318671,9.0,0.8026476188127638,0.5424281888062252,7.0,0.2694224408938686,0.585052044650799
130,130,xgb,random,0.6712,0.007858753081755408,0.6762741473266214,0.007089334045680851,0.6507260430050181,0.01676340119536436,0.6631604225132354,0.01060307952213296,323.8,8.304215796810679,155.0,5.019960159204453,217.0,0.07673165416913849,5.0,0.9428392690636642,0.8811695445101059,7.0,0.47493860219754014,2.346231967192156
131,131,xgb,random,0.6468,0.007626270385975054,0.6482988412213139,0.008662541420671823,0.6346448166913126,0.013440564766883574,0.6413067770649736,0.008403445730893735,315.8,6.734983296193095,171.4,7.310266752998826,322.0,0.17221637487604047,4.0,0.7912592762756949,0.6607387650404575,1.0,0.6331399100979177,1.704874459716038
132,132,xgb,random,0.66,0.012116104984688778,0.6637383446998939,0.015541556091525719,0.6430809758147278,0.013465129906281318,0.653079465104611,0.010275244929625766,320.0,6.841052550594828,162.4,12.289833196589774,181.0,0.09638895328563186,9.0,0.8908413958536311,0.9007985591201013,3.0,0.3290568214813019,0.516128873172996
133,133,xgb,random,0.6562000000000001,0.011303096920755843,0.6570692378476007,0.006168308115238163,0.6459003014068345,0.030047777594720618,0.6511926145042454,0.017971179417338997,321.4,14.947909552843834,167.6,4.498888751680797,261.0,0.08441203876919393,4.0,0.5547780615569466,0.5711217574388965,6.0,0.955046070649496,1.8190168917561158
134,134,xgb,random,0.672,0.010237187113655791,0.6742341351820145,0.011483757363315953,0.6599524860003394,0.02069741691571362,0.6668129469399975,0.012526595435078544,328.4,10.537551897855591,158.8,9.703607576566563,138.0,0.09716463672707178,5.0,0.8591538886796639,0.5976059387068254,7.0,0.7116700774041035,1.8305433032809324
135,135,xgb,random,0.6624000000000001,0.00567802782663136,0.6642934452854935,0.006533652445401712,0.6503317091302838,0.013836255066230645,0.6571355880360643,0.007316158598520911,323.6,6.651315659326356,163.6,6.2801273872430325,259.0,0.047441552871124476,6.0,0.59769908780629,0.9314911566944506,8.0,0.05255594905798844,2.3605271396595358
136,136,xgb,random,0.6327999999999999,0.012253978945632323,0.6358365494245793,0.014490706193522818,0.6145556067327661,0.02281135515347775,0.6247113258783937,0.013939899238702484,305.8,11.285388783732706,175.4,13.154466921924278,323.0,0.1716123112456886,8.0,0.6067309421148201,0.5762094992339503,5.0,0.9582703214488213,0.845882898096
137,137,xgb,random,0.6607999999999999,0.013362634470792065,0.6626176434389561,0.012665087840186223,0.6487180108765039,0.029010098956065836,0.6552950177219209,0.018034872226769923,322.8,14.4,164.4,9.97196068985433,322.0,0.10592190327705148,6.0,0.847685483795739,0.8499951763546784,7.0,0.5027030219248629,2.283606338442899
138,138,xgb,random,0.6364,0.013690872872099876,0.635546154053559,0.013985458003621165,0.631428733040815,0.014729073730461225,0.6334577239666841,0.013837371631337409,314.2,7.386474125047755,180.2,7.6,350.0,0.1512865051313081,8.0,0.6620137638719381,0.976119219786671,9.0,0.07758451546789491,1.2691281802192131
139,139,xgb,random,0.661,0.014380542409798053,0.6636409764194808,0.014765254922769542,0.6463067561998497,0.01689845210053109,0.6548256280568612,0.015219558525576937,321.6,8.333066662399863,163.0,7.483314773547883,104.0,0.05803429970880393,7.0,0.9671116709499092,0.979480618658787,2.0,0.19195314620421766,0.9613370938849546
140,140,xgb,random,0.6477999999999999,0.007222188034107121,0.6491525753557814,0.010627197825260077,0.63666335361567,0.010167208839937972,0.6427292427079097,0.005617955948344575,316.8,4.833218389437828,171.4,9.28654941299512,204.0,0.057421068894191435,9.0,0.5004923882068524,0.6482816544189353,4.0,0.9155044058012787,0.9288827641677533
141,141,xgb,random,0.658,0.01294604186614582,0.6609369982191613,0.015296894250800856,0.6426866419399934,0.010680203361600771,0.6516294459253957,0.011667199194834358,319.8,5.268775948927796,164.2,9.703607576566563,218.0,0.08342561772733356,6.0,0.7455755264363668,0.9355098520003529,2.0,0.15443588642592365,0.600828162027363
142,142,xgb,random,0.6638,0.006079473661428271,0.667200799175024,0.005070483367424696,0.6471132012961303,0.011542698314882912,0.6569702101599174,0.007749500501517774,322.0,5.549774770204643,160.6,2.8,377.0,0.08648257273190565,7.0,0.8879095346945204,0.8236124001439071,3.0,0.3220361230629616,1.0394122217936597
143,143,xgb,random,0.6452,0.011651609330903617,0.6490918110913316,0.011786200867547352,0.6245812222733994,0.01766978758867176,0.6365370525361255,0.013816934004864735,310.8,9.086253353280437,168.0,6.2289646009589745,178.0,0.14602142342174954,4.0,0.7340450504366748,0.7119690078210117,3.0,0.5125118645514876,1.4092657865402691
144,144,xgb,random,0.6566,0.016668533228811722,0.6601566134221136,0.020529224787243738,0.6398713566539801,0.013243064570128612,0.649740935958632,0.014694816662097706,318.4,6.590902821313632,164.2,13.272528018429647,316.0,0.10151017457825774,6.0,0.9716021184291934,0.8137731496541742,2.0,0.45904381884196677,2.114752345743609
145,145,xgb,random,0.6744000000000001,0.0070597450378891225,0.6726399595036351,0.010351670909592874,0.674033760797718,0.0080375220157842,0.6732406136662401,0.004754787483747571,335.4,4.079215610874228,163.4,9.024411338142782,137.0,0.03030446993790147,9.0,0.8974357175840476,0.7099543312648593,9.0,0.7707390295296226,1.6962791587134505
146,146,xgb,random,0.6684000000000001,0.005238320341483522,0.6721586172059956,0.005534053672406657,0.6515349122849546,0.02006575649581331,0.661489060432475,0.009684419443576604,324.2,9.867117106835208,158.2,7.138627319029898,354.0,0.07497309103042094,4.0,0.7747285825530239,0.7746493402956453,8.0,0.362831816766112,0.512687695764233
147,147,xgb,random,0.6636,0.016883127672324204,0.6678570497011572,0.015678277119653913,0.644274482234774,0.03478440784430218,0.6554775857924977,0.02309123164145872,320.6,17.46539435569664,159.4,10.480458005259122,314.0,0.058835382647419,4.0,0.5154154325710245,0.8456281601353183,2.0,0.45742173035504685,0.5003943156341595
148,148,xgb,random,0.6574000000000001,0.01034601372510206,0.6628354567703385,0.01312668828290755,0.6346440086300938,0.007552878833790833,0.6483683738837932,0.008311163443575381,315.8,3.867815921162743,160.8,9.239047569960876,183.0,0.054657011188911336,9.0,0.5791363612187062,0.5312225629307301,3.0,0.9819110006571198,2.357905406158034
149,149,xgb,random,0.6482,0.010107423014794632,0.6543311400562908,0.012161307265764502,0.621786138517854,0.02193310496064643,0.6373962164579372,0.013051993078737913,309.4,10.89219904335208,163.6,10.49952379872535,128.0,0.17695554049768736,4.0,0.8676998050439066,0.9756139811493096,5.0,0.8609819860487256,1.4415047608559004
150,150,xgb,random,0.6516,0.010632027088001619,0.6550633758848377,0.009810867141727339,0.633443229659079,0.026099734034857578,0.6438103827868564,0.015648484448142996,315.2,12.967652061957862,166.0,8.438009243891594,328.0,0.16977221540134954,4.0,0.9388275721632928,0.8694827383349863,6.0,0.517208551210307,2.4042192597312204
151,151,xgb,random,0.6586000000000001,0.008260750571225361,0.6582478294990435,0.012643906408419893,0.6539429347167343,0.011060938249048887,0.6559288975999269,0.005855807783951021,325.4,5.388877434122992,169.2,11.08873302050329,318.0,0.05652325516482365,7.0,0.5989452704798948,0.6338973141256514,1.0,0.7699707726508938,2.401522442667821
152,152,xgb,random,0.6484,0.012846789482201392,0.6479113370753188,0.01273861330689522,0.6426931064297431,0.014819045815831836,0.645262770468091,0.013137804824350261,319.8,7.19444229944198,173.8,6.968500556073738,320.0,0.07527076044340861,8.0,0.5191645365060096,0.6626866522660745,2.0,0.5676458706895693,0.6446794022584075
153,153,xgb,random,0.6601999999999999,0.012106196760337256,0.6633622774673892,0.018638390951961754,0.6463002917101,0.018716375872920542,0.654312316890872,0.009233614920470038,321.6,9.350935782048767,163.8,16.96349020691202,195.0,0.13273302703632162,3.0,0.746834809262805,0.5277159474663627,7.0,0.8048666508545789,0.9200359209721576
154,154,xgb,random,0.659,0.006633249580710805,0.6610246313607809,0.0079466739957836,0.6462922110979128,0.015054139602795304,0.6534555573104099,0.008351034056717553,321.6,7.709734106958553,165.0,7.402702209328699,377.0,0.12458259110172397,7.0,0.9298138059135277,0.6451656664406809,4.0,0.637513091539349,1.0069900989165934
155,155,xgb,random,0.6534,0.008890444308357155,0.6531686035513665,0.0093225330391571,0.6474970303750214,0.025267413742284743,0.6500328960357387,0.013379157273874703,322.2,12.718490476467718,171.2,10.127191120937729,354.0,0.1129130219368032,8.0,0.8103125441480137,0.5533133378281505,7.0,0.2401064478125089,1.4611392026782861
156,156,xgb,random,0.6285999999999999,0.003929376540877703,0.6281727921889105,0.005669492780924763,0.6217812901505417,0.0071729426505819805,0.6249137887782357,0.0035389007073735653,309.4,3.7202150475476548,183.2,5.635601121442148,144.0,0.16517441886551715,8.0,0.6312176626899546,0.5937341472102975,5.0,0.5965327159933547,1.2140131268290018
157,157,xgb,random,0.636,0.010825894882179497,0.6366374429746597,0.009972082609514555,0.6254038285940543,0.02348069725918299,0.630794422316639,0.015023179558939111,311.2,11.668761716651858,177.6,7.472616676907761,268.0,0.09366085587280305,5.0,0.5367229516020656,0.9428662945200942,6.0,0.6404589862067358,0.997947999665588
158,158,xgb,random,0.6492,0.008908422980528043,0.6511070033024633,0.008024672062344503,0.6354423731141872,0.017966271916517115,0.6430956529653837,0.01197002474429314,316.2,9.086253353280437,169.4,4.758150901348127,306.0,0.05325101024336133,8.0,0.5560896268159774,0.7816700367040825,6.0,0.8210471786593786,1.8326844474076318
159,159,xgb,random,0.6612,0.009744742172063874,0.6626310467520374,0.0077722282979145185,0.6499349510718933,0.016610675798910585,0.6561769419024138,0.011889568195508387,323.4,7.96492310069595,164.6,3.0066592756745814,111.0,0.06271829433335971,7.0,0.5875103044251946,0.9064671631247345,7.0,0.6640473205014216,0.8268177930533673
160,160,xgb,random,0.6674,0.0124835892274618,0.6734505373953646,0.015722432403845077,0.6446898257011952,0.02367277390081965,0.6584546491490939,0.014359068913098598,320.8,11.855800268223145,155.8,12.319090875547595,254.0,0.07851518623551931,4.0,0.846974511841555,0.7466781234987354,1.0,0.6986362572313116,0.8548873400947286
161,161,xgb,random,0.6754,0.008912911982062849,0.6778111562075002,0.012109516764819864,0.6631831147527737,0.010066418018623131,0.6703322400328469,0.008027153688527128,330.0,5.019960159204453,157.0,8.555699854482976,178.0,0.05167442629248821,7.0,0.7511907372444331,0.5218570501619564,2.0,0.6161942526128577,2.3477152683269695
162,162,xgb,random,0.679,0.0053665631459995,0.6856207600734863,0.006891173786111833,0.6559291491923428,0.023731752449346374,0.6701504459066763,0.01103545614349958,326.4,12.076423311560422,149.8,8.975522268926749,161.0,0.04687972223540658,6.0,0.9544682312220966,0.8644302779751157,7.0,0.2750704087517225,1.924448675219294
163,163,xgb,random,0.6394,0.009769339793455858,0.6411052054590421,0.011911308719082104,0.6262143139964284,0.016218796470329453,0.6334120442693212,0.01023628202808361,311.6,7.914543574963751,174.6,10.131140113531153,242.0,0.10111344915950261,5.0,0.5069556768711082,0.9325081475459089,8.0,0.02715741591789167,2.054492409046593
164,164,xgb,random,0.6808000000000002,0.017162750362339933,0.6893276265465029,0.019310628216198035,0.6531389138041097,0.015399736658784427,0.6707015285824887,0.01647533540361327,325.0,7.58946638440411,146.6,10.818502669038818,220.0,0.05860889767114333,3.0,0.6391262521575627,0.9126700786285592,3.0,0.7117797684855637,0.6579684003458004
165,165,xgb,random,0.6818000000000001,0.010777754868245943,0.6937189850667298,0.014647669778563329,0.6463099884447245,0.017580750180492783,0.6689689227160034,0.011617478275992937,321.6,8.616263691415206,142.2,10.759182125050211,320.0,0.037147476721460446,4.0,0.9860934171947979,0.985024521573483,3.0,0.3347764028802155,1.965650976580702
166,166,xgb,random,0.6698,0.01455197581086498,0.673735758050215,0.01533518977895429,0.6523171155446736,0.018462438109753274,0.6627940383549228,0.015842749199941483,324.6,9.436100889668358,157.2,8.059776671843954,105.0,0.0557526507533458,9.0,0.8826931201009995,0.513313096623935,2.0,0.5959530838548679,1.6989667183131152
167,167,xgb,random,0.6728,0.0069108610172684045,0.6767818746883861,0.012663596963118393,0.6567412507171543,0.013340578172296736,0.6663805755029808,0.0042363484351793535,326.8,6.910861017268398,156.4,11.976643937263894,366.0,0.05476732482396274,3.0,0.6901239315924346,0.9805164149643157,6.0,0.9662715382933567,1.3110914800256608
168,168,xgb,random,0.662,0.01895257238477139,0.6655939014062426,0.01941362794651617,0.6450987046778665,0.03430414986615342,0.6547594227067295,0.023413003590871024,321.0,17.064583206161235,161.4,13.52922762023021,313.0,0.043888164819232585,8.0,0.623416355447536,0.6687481707892988,5.0,0.6514305494334738,1.9668045483877383
169,169,xgb,random,0.6648,0.0061773780845922055,0.6659814092041284,0.004239828486965073,0.654745339506921,0.018675469161231223,0.660187334958492,0.01028839743980485,325.8,9.26066952223218,163.4,4.841487374764082,391.0,0.04670127724212554,7.0,0.8339636903280526,0.5391987892075931,6.0,0.9025598536073296,1.2602629833117571
170,170,xgb,random,0.6742,0.017290459797240768,0.6748518805918609,0.01765315018312584,0.6663967742196147,0.01921175674156163,0.670552249854153,0.017667087716617853,331.6,9.604165762834375,159.8,9.57914401186244,139.0,0.06402926738771375,7.0,0.9047005493359197,0.6189965329950218,5.0,0.15591418550426928,1.5068091752693604
171,171,xgb,random,0.6504,0.007631513611335571,0.6538854396978121,0.011010543663169925,0.6330319264987516,0.02401905331569122,0.642925039623793,0.011323178782774817,315.0,12.049896265113654,167.0,12.116104984688768,122.0,0.10327640867484081,9.0,0.9098793148482309,0.6136019281865086,3.0,0.6115352670572818,1.80481377407891
172,172,xgb,random,0.6604000000000001,0.011482160075525868,0.6610100585969414,0.016612958836630345,0.6535340557400628,0.008211842610877578,0.6570519261990956,0.006305819381348516,325.2,4.214261501141095,167.2,14.161920773680384,382.0,0.04828592992343915,9.0,0.5874892014097743,0.8925877124479182,3.0,0.8797273212107523,1.1174484784968841
173,173,xgb,random,0.6744,0.015160474926597741,0.6783756422318434,0.01703190283193139,0.6579695037696055,0.019311766564316026,0.6678646054438039,0.015133392561662375,327.4,9.414881836751855,155.4,11.18212859879549,329.0,0.03368262012587677,8.0,0.7611242066384631,0.7913662556322183,4.0,0.9418185924949404,0.6439368438490995
174,174,xgb,random,0.6272,0.0150917195839308,0.6270024783769317,0.012100981252993822,0.6181886499721219,0.026821172256415702,0.6224593064396946,0.019139095774449846,307.6,13.093509842666327,182.8,3.6,168.0,0.1653795046248979,7.0,0.6031023274518449,0.7584206550929515,6.0,0.75832031578412,2.1088932605637343
175,175,xgb,random,0.6578,0.013644046320648444,0.6581059987682238,0.013953308972632163,0.650336557497596,0.02398912455335557,0.6539906561987578,0.01598970316215462,323.6,11.740528097151337,168.2,10.047885349664377,376.0,0.09266590014027212,6.0,0.7769116161320003,0.814130781626996,6.0,0.9604980925219321,1.4700427080334344
176,176,xgb,random,0.6881999999999999,0.0037629775444453168,0.6979240069325623,0.001543274631413741,0.6583533328484965,0.01421032174920104,0.6774770302975692,0.0074697283248509995,327.6,7.22772439983706,141.8,3.5440090293338695,289.0,0.06189074068948038,3.0,0.8323332622150523,0.9663832667507566,9.0,0.7601006582683313,2.2264633121588044
177,177,xgb,random,0.6376,0.010248902380255175,0.6384399284467829,0.008535024471177039,0.6262005769557101,0.022272537677588196,0.6321290930585224,0.01443939122469358,311.6,11.16422858956229,176.4,5.4258639865002145,149.0,0.14806235587500516,9.0,0.722284341408413,0.593349328845137,6.0,0.5890896814110392,1.6107895456193408
178,178,xgb,random,0.6684000000000001,0.007709734106958559,0.6708348120831389,0.004879367766814398,0.6551194718511875,0.02906244798289437,0.66253418428936,0.015194962728346485,326.0,14.737706741552431,160.0,8.318653737234168,282.0,0.052411990953639145,7.0,0.7378108640436893,0.7606683257093911,3.0,0.5578369465135752,2.399146018527191
179,179,xgb,random,0.664,0.012116104984688778,0.6670975009479514,0.018070237211733082,0.6499195979087375,0.005288034359237587,0.65822089301223,0.007404337553295061,323.4,2.65329983228432,161.8,13.847743498491008,123.0,0.08693273715853742,5.0,0.8926506243440394,0.6858870611649034,4.0,0.8240074862807772,1.6837675401234142
180,180,xgb,random,0.6416000000000001,0.007964923100695957,0.6434136441720554,0.006552848867414075,0.6274191332735368,0.017669043954967326,0.6352244535293107,0.011052087282008965,312.2,8.657944328765346,173.0,4.604345773288535,341.0,0.17422540973342518,8.0,0.8466110103256086,0.6203920535161659,2.0,0.9060878715810445,1.7867740748763092
181,181,xgb,random,0.6762,0.016289874155437763,0.6783407743344763,0.01790999541929297,0.6647879243331476,0.021215533343727697,0.6713440844450743,0.016935967287238035,330.8,10.609429767899876,157.0,11.436782764396638,353.0,0.053966590442608535,4.0,0.7852836083832175,0.7029177663554251,7.0,0.009195463037015905,1.8165307837593505
182,182,xgb,random,0.6872,0.0095791440118624,0.6963851313036392,0.010783978607933141,0.6587630198863865,0.0180957463503578,0.6769051329568658,0.011477057958756112,327.8,8.997777503361593,143.0,7.874007874011811,290.0,0.03942952002312457,3.0,0.715835764212827,0.7170162721626572,6.0,0.2718843032212668,2.2486496956314337
183,183,xgb,random,0.645,0.023638950907347835,0.6463525133352067,0.022759179500671186,0.633059400580188,0.037797409057014716,0.6392562804872661,0.026870400013484497,315.0,18.62256695517565,172.4,14.10815367083872,393.0,0.13563047814289741,8.0,0.9442314622493466,0.7291734574938755,9.0,0.06205617803901964,2.22977680969338
184,184,xgb,random,0.6644,0.01897998946258926,0.6663824931687381,0.017958266813980273,0.6515429928971419,0.024665324810564337,0.6588363169202787,0.021088531645873782,324.2,12.073110618229256,162.2,7.6262703859750465,372.0,0.06721404743079595,4.0,0.7280107154791048,0.8847753221500296,7.0,0.5638760559655487,1.638000858460065
185,185,xgb,random,0.644,0.013069047402163645,0.6452479150513261,0.012011175917317127,0.6322036637495656,0.03428670181655031,0.6382129904365906,0.020151974393687627,314.6,17.338973441354593,173.0,11.523888232710346,356.0,0.14617401225311394,4.0,0.697151838943259,0.8271381619347884,6.0,0.7072779403599593,1.9300687261941019
186,186,xgb,random,0.6849999999999999,0.014601369798755143,0.6928709693179,0.011619761464852692,0.6591622021284332,0.03860720601565569,0.6750642967993598,0.02201632313596869,328.0,19.235384061671343,145.4,9.850888284819801,273.0,0.03764098280163358,4.0,0.7593055672947217,0.9297129139702724,4.0,0.19447445600230795,1.324508774114332
187,187,xgb,random,0.633,0.014057026712644475,0.6371335512599897,0.011143452003941063,0.6089460457524263,0.032630108186666666,0.6224242002589163,0.021288146692306716,303.0,16.024980499208105,172.4,6.829348431585549,207.0,0.1155424857324776,5.0,0.5234154563561593,0.7563854929107485,1.0,0.8106541406532113,1.3593465391375343
188,188,xgb,random,0.6642000000000001,0.013120975573485393,0.6681932733408271,0.017066435685364856,0.6471067368063804,0.016721136115678197,0.6572689282086105,0.012135853880501247,322.0,8.318653737234168,160.2,12.998461447417537,374.0,0.1206134625409059,9.0,0.887833089742012,0.7001154005860323,4.0,0.26923997328433547,1.2109635985804879
189,189,xgb,random,0.6699999999999999,0.01089954127475094,0.6725456091772665,0.00981424509134921,0.6563638861280131,0.01745010325342843,0.6642898813031836,0.012599052039138286,326.6,8.42852300228219,159.0,5.329165037789691,163.0,0.06400920597228983,6.0,0.925536989914405,0.7492175395763907,4.0,0.016847176099380468,0.5287179381343641
190,190,xgb,random,0.6494000000000001,0.00717216843081645,0.6496010127657862,0.006418508467564624,0.6414769742955726,0.019696008208928112,0.6453618423726507,0.010992220534844416,319.2,9.846826900072937,172.2,6.523802572120036,178.0,0.13960260252712686,8.0,0.8273950617407952,0.8548809317597057,9.0,0.594045674962394,1.4565456583441032
191,191,xgb,random,0.6599999999999999,0.012696456198483114,0.6640147950333823,0.013034745659509074,0.6410648630740265,0.019112444025896878,0.6522567059304553,0.014872853485873049,319.0,9.715966241192895,161.4,7.08801805866774,103.0,0.06832633894112093,8.0,0.6553490766034309,0.6643686678777552,5.0,0.1047692018268398,0.8338804238257018
192,192,xgb,random,0.6718,0.0106470653233649,0.6731609570334247,0.00851470603717908,0.6615629520092442,0.023522549431043246,0.6671544819485095,0.014441432826730832,329.2,11.889491158161478,159.8,5.844655678480984,198.0,0.0461772232867126,9.0,0.7116208223253591,0.9659743198444156,9.0,0.4374053436963742,1.8285360233365302
193,193,xgb,random,0.6534000000000001,0.014718695594379293,0.6522760852627236,0.012792608713397859,0.6499349510718931,0.03504365637022236,0.6506873097961758,0.020851622806707947,323.4,17.304334717058612,172.4,10.594338110519223,338.0,0.0726996003796947,9.0,0.6990791432494035,0.5455421161024053,7.0,0.8395091781396117,1.788392210039253
194,194,xgb,random,0.659,0.011713240371477068,0.6603793641684021,0.01540278655381292,0.6491091125063635,0.013884676012022161,0.6545206068001543,0.009885057599533743,323.0,7.0710678118654755,166.4,12.043255373859678,325.0,0.09131245127156759,8.0,0.7863315810239155,0.7742531874341565,6.0,0.1007613669330879,1.0667390102300418
195,195,xgb,random,0.6796,0.012705904139414864,0.6815683829986202,0.010255541571438802,0.6680209772692379,0.02169225394947574,0.6746547113837156,0.015687228704433585,332.4,10.575443253121827,155.2,3.6,391.0,0.04472572553026431,8.0,0.7884731681185995,0.8077597650846489,1.0,0.13405865719924293,0.6801263685868757
196,196,xgb,random,0.651,0.010488088481701525,0.6534389841551717,0.01351133987918095,0.6366528488198266,0.01281692454556503,0.6448163201170986,0.009698384973311554,316.8,6.4621977685614045,168.2,9.987992791347018,128.0,0.08878802528006066,5.0,0.5895480514061532,0.7535922127295077,2.0,0.4258022513316886,1.081968568553337
197,197,xgb,random,0.6588,0.003187475490101848,0.6590244417392297,0.00757274989411752,0.6519292461596891,0.011401044695776009,0.6553241395125746,0.0025928510929931494,324.4,5.6780278266313555,168.0,8.461678320522472,373.0,0.12915192624707095,7.0,0.9881309074791317,0.8843745697370938,5.0,0.7347604621834732,1.9062676800282536
198,198,xgb,random,0.6368,0.013013838787997964,0.6389766160908567,0.014746904753767697,0.621374027296308,0.01474018807167524,0.62997626372633,0.013066653807947918,309.2,7.520638270785265,174.8,9.45304183847718,354.0,0.128073044745896,5.0,0.653842487169016,0.5302063144194635,9.0,0.496896009749325,2.4514379069317394
199,199,xgb,random,0.6574000000000001,0.009393614852653913,0.6569472361159538,0.010733696291791718,0.6523348928914855,0.014672501254155352,0.6545279926713615,0.009907659968538065,324.6,7.227724399837061,169.6,8.2365041127896,388.0,0.12127629071463422,5.0,0.9220763009173959,0.7319211751922479,6.0,0.5023517505785662,1.403573130545568
