trial_id,timestamp_utc,model_type,ranking,random_seed,score,k,N,threshold,tp,fp,p_oof_mean,features,hyperparameters
31,2026-06-05T11:23:23.667409+00:00,xgb,ranking_extra,31,4180,3,1000,0.7112674713134766,652,348,0.497893363237381,"[""V176"", ""V255"", ""V191""]","{""n_estimators"": 393, ""learning_rate"": 0.16754669731193983, ""max_depth"": 8, ""subsample"": 0.8315239526678343, ""colsample_bytree"": 0.5818253630513767, ""min_child_weight"": 6, ""reg_alpha"": 0.7064143966634708, ""reg_lambda"": 1.7001416383944599}"
32,2026-06-05T11:23:55.993291+00:00,xgb,ranking_extra,32,4625,5,996,0.6987829208374023,707,289,0.49874237179756165,"[""V176"", ""V255"", ""V191"", ""V224"", ""V215""]","{""n_estimators"": 310, ""learning_rate"": 0.034348740307359654, ""max_depth"": 9, ""subsample"": 0.885156466109439, ""colsample_bytree"": 0.9934350015462314, ""min_child_weight"": 7, ""reg_alpha"": 0.22028364917914411, ""reg_lambda"": 2.3361432115530745}"
33,2026-06-05T11:24:28.298749+00:00,xgb,ranking_extra,33,4480,3,1000,0.679104208946228,672,328,0.49650782346725464,"[""V176"", ""V255"", ""V191""]","{""n_estimators"": 315, ""learning_rate"": 0.03894847665657604, ""max_depth"": 9, ""subsample"": 0.7775643889992984, ""colsample_bytree"": 0.9778282744958838, ""min_child_weight"": 8, ""reg_alpha"": 0.8162051391124808, ""reg_lambda"": 0.7021731206172495}"
34,2026-06-05T11:24:35.103743+00:00,xgb,ranking_extra,34,4690,3,1000,0.6422793865203857,686,314,0.49747782945632935,"[""V176"", ""V255"", ""V191""]","{""n_estimators"": 120, ""learning_rate"": 0.13345238646489616, ""max_depth"": 5, ""subsample"": 0.7054704014982704, ""colsample_bytree"": 0.63014984544345, ""min_child_weight"": 7, ""reg_alpha"": 0.7509236424046749, ""reg_lambda"": 1.7259127500602813}"
35,2026-06-05T11:24:59.937386+00:00,xgb,ranking_extra,35,3945,6,984,0.832034707069397,671,313,0.49718257784843445,"[""V176"", ""V255"", ""V191"", ""V224"", ""V215"", ""V483""]","{""n_estimators"": 222, ""learning_rate"": 0.14701506907870124, ""max_depth"": 9, ""subsample"": 0.7090076306197519, ""colsample_bytree"": 0.723881427250396, ""min_child_weight"": 3, ""reg_alpha"": 0.2530864507581302, ""reg_lambda"": 0.8799306125873398}"
36,2026-06-05T11:25:12.737133+00:00,xgb,ranking_extra,36,4825,3,1000,0.6519561409950256,695,305,0.49630528688430786,"[""V176"", ""V255"", ""V191""]","{""n_estimators"": 301, ""learning_rate"": 0.09746926044115752, ""max_depth"": 4, ""subsample"": 0.623053428819122, ""colsample_bytree"": 0.5140628174589381, ""min_child_weight"": 9, ""reg_alpha"": 0.11134663609249817, ""reg_lambda"": 1.752874457908505}"
37,2026-06-05T11:25:20.556991+00:00,xgb,ranking_extra,37,5090,5,999,0.6411359906196594,739,260,0.49726006388664246,"[""V176"", ""V255"", ""V191"", ""V224"", ""V215""]","{""n_estimators"": 233, ""learning_rate"": 0.043145850153581286, ""max_depth"": 3, ""subsample"": 0.9760903337030069, ""colsample_bytree"": 0.5715867238605152, ""min_child_weight"": 6, ""reg_alpha"": 0.36321459652102894, ""reg_lambda"": 0.8731136245786317}"
38,2026-06-05T11:25:57.170706+00:00,xgb,ranking_extra,38,4315,6,997,0.7599163055419922,700,297,0.4983386695384979,"[""V176"", ""V255"", ""V191"", ""V224"", ""V215"", ""V483""]","{""n_estimators"": 351, ""learning_rate"": 0.05891925434357364, ""max_depth"": 9, ""subsample"": 0.6548361317071475, ""colsample_bytree"": 0.9290893624880314, ""min_child_weight"": 6, ""reg_alpha"": 0.10343755501999807, ""reg_lambda"": 1.990951532568867}"
39,2026-06-05T11:26:12.428341+00:00,xgb,ranking_extra,39,4345,6,1000,0.7885604500770569,703,297,0.5028443336486816,"[""V176"", ""V255"", ""V191"", ""V224"", ""V215"", ""V483""]","{""n_estimators"": 153, ""learning_rate"": 0.16697481633447067, ""max_depth"": 7, ""subsample"": 0.8514124468053648, ""colsample_bytree"": 0.8168170485857034, ""min_child_weight"": 1, ""reg_alpha"": 0.20012684285990445, ""reg_lambda"": 1.2747757753334024}"
40,2026-06-05T11:26:30.251664+00:00,xgb,ranking_extra,40,4225,6,1000,0.7828264236450195,695,305,0.4975414574146271,"[""V176"", ""V255"", ""V191"", ""V224"", ""V215"", ""V483""]","{""n_estimators"": 205, ""learning_rate"": 0.14968485319239078, ""max_depth"": 7, ""subsample"": 0.6834448058979581, ""colsample_bytree"": 0.9143260851576999, ""min_child_weight"": 5, ""reg_alpha"": 0.5255145833645837, ""reg_lambda"": 1.4278168116201368}"
