trial_id,timestamp_utc,model_type,ranking,random_seed,score,k,N,threshold,tp,fp,p_oof_mean,features,hyperparameters
235,2026-06-05T13:46:28.739163+00:00,lgbm,ranking_xgb,235,4310,7,1000,0.7844470672608426,714,286,0.4972165708057637,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215""]","{""n_estimators"": 285, ""learning_rate"": 0.16686006652589733, ""num_leaves"": 23, ""min_child_samples"": 49, ""colsample_bytree"": 0.6233098879444414, ""reg_alpha"": 0.6988074142774017, ""reg_lambda"": 2.2328586383926723}"
236,2026-06-05T13:46:47.278718+00:00,lgbm,ranking_xgb,236,4560,9,999,0.7768878553717272,757,242,0.5012173936135159,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 194, ""learning_rate"": 0.10840605698476806, ""num_leaves"": 32, ""min_child_samples"": 13, ""colsample_bytree"": 0.8126897027009687, ""reg_alpha"": 0.8382609313431852, ""reg_lambda"": 0.6758486148186451}"
237,2026-06-05T13:47:00.760125+00:00,lgbm,ranking_xgb,237,4585,7,999,0.7475635467972317,732,267,0.4972373418798018,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215""]","{""n_estimators"": 134, ""learning_rate"": 0.15160790278872252, ""num_leaves"": 33, ""min_child_samples"": 12, ""colsample_bytree"": 0.9143833769751437, ""reg_alpha"": 0.3511277858645949, ""reg_lambda"": 2.2062034155782366}"
238,2026-06-05T13:47:31.843080+00:00,lgbm,ranking_xgb,238,4760,6,998,0.686628965474658,730,268,0.4973783514796207,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224""]","{""n_estimators"": 359, ""learning_rate"": 0.03209366013691968, ""num_leaves"": 29, ""min_child_samples"": 18, ""colsample_bytree"": 0.5803100828714565, ""reg_alpha"": 0.9796225431373057, ""reg_lambda"": 1.6644441741881915}"
239,2026-06-05T13:48:00.099693+00:00,lgbm,ranking_xgb,239,4425,5,1000,0.7578380755959726,695,305,0.5000283298866813,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191""]","{""n_estimators"": 135, ""learning_rate"": 0.09953285701416689, ""num_leaves"": 80, ""min_child_samples"": 15, ""colsample_bytree"": 0.5495952403063364, ""reg_alpha"": 0.3152628536368358, ""reg_lambda"": 1.00915664381902}"
240,2026-06-05T13:48:23.142237+00:00,lgbm,ranking_xgb,240,4500,5,1000,0.7742557354594478,700,300,0.5006654782995585,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191""]","{""n_estimators"": 133, ""learning_rate"": 0.14554905051957598, ""num_leaves"": 61, ""min_child_samples"": 13, ""colsample_bytree"": 0.7621014061712326, ""reg_alpha"": 0.5328028949271685, ""reg_lambda"": 1.4823709989840093}"
241,2026-06-05T13:49:04.137848+00:00,lgbm,ranking_xgb,241,4210,10,999,0.8768500613632618,747,252,0.49398262946406013,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342"", ""V117""]","{""n_estimators"": 243, ""learning_rate"": 0.17510892528710162, ""num_leaves"": 62, ""min_child_samples"": 32, ""colsample_bytree"": 0.6219563774272732, ""reg_alpha"": 0.3319849538408909, ""reg_lambda"": 2.0855837810367888}"
242,2026-06-05T13:49:43.229378+00:00,lgbm,ranking_xgb,242,4405,9,1000,0.856273147106887,747,253,0.4972841378650095,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 386, ""learning_rate"": 0.11674598563041767, ""num_leaves"": 36, ""min_child_samples"": 34, ""colsample_bytree"": 0.8644325910050258, ""reg_alpha"": 0.8421489832591994, ""reg_lambda"": 0.5007871942403499}"
243,2026-06-05T13:50:12.371525+00:00,lgbm,ranking_xgb,243,4565,7,1000,0.752389462010856,731,269,0.5012763397866679,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215""]","{""n_estimators"": 242, ""learning_rate"": 0.06264402492553454, ""num_leaves"": 42, ""min_child_samples"": 11, ""colsample_bytree"": 0.7898645777124222, ""reg_alpha"": 0.33680757379048387, ""reg_lambda"": 0.7149739970118776}"
244,2026-06-05T13:51:16.971222+00:00,lgbm,ranking_xgb,244,4365,9,999,0.8978019854503774,744,255,0.495607745976745,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 381, ""learning_rate"": 0.14729879814876548, ""num_leaves"": 61, ""min_child_samples"": 15, ""colsample_bytree"": 0.7021399927273173, ""reg_alpha"": 0.44586233839611844, ""reg_lambda"": 1.965327804885954}"
245,2026-06-05T13:51:27.676245+00:00,lgbm,ranking_xgb,245,4830,9,999,0.6981844986292027,775,224,0.4963018474957335,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 126, ""learning_rate"": 0.04489155764552884, ""num_leaves"": 27, ""min_child_samples"": 37, ""colsample_bytree"": 0.5361968750798346, ""reg_alpha"": 0.21764472246441158, ""reg_lambda"": 2.4809685758267177}"
246,2026-06-05T13:52:31.416996+00:00,lgbm,ranking_xgb,246,4335,6,996,0.771619829779577,701,295,0.49454950420658406,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224""]","{""n_estimators"": 399, ""learning_rate"": 0.04687950069217968, ""num_leaves"": 57, ""min_child_samples"": 24, ""colsample_bytree"": 0.9246762278638235, ""reg_alpha"": 0.9518362968827864, ""reg_lambda"": 0.8623653413904719}"
247,2026-06-05T13:53:25.717870+00:00,lgbm,ranking_xgb,247,4225,9,1000,0.8854766411207365,735,265,0.4949831006248492,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215"", ""V380"", ""V342""]","{""n_estimators"": 258, ""learning_rate"": 0.16686996631600068, ""num_leaves"": 84, ""min_child_samples"": 19, ""colsample_bytree"": 0.5034784448393309, ""reg_alpha"": 0.41054942859112586, ""reg_lambda"": 1.6508809846060728}"
248,2026-06-05T13:53:54.685792+00:00,lgbm,ranking_xgb,248,4610,7,1000,0.7382584656090408,734,266,0.4953015367347507,"[""V11"", ""V160"", ""V255"", ""V176"", ""V191"", ""V224"", ""V215""]","{""n_estimators"": 227, ""learning_rate"": 0.06114791204133052, ""num_leaves"": 48, ""min_child_samples"": 43, ""colsample_bytree"": 0.5429549279963759, ""reg_alpha"": 0.6263472137598457, ""reg_lambda"": 1.2646864905494406}"
